,学工号,交易额,交易时间,商户名称,交易日期,具体时间,节假日,气温,平均风速,特殊天象,时间戳,Mealtime_N,Mealtime_A,Mealtime_E,Eight
199,2021****56,14.16,2022/11/18 17:43,阳光副食二组,2022-11-18,17:43,0,-2,2,0,1668764580.0,0,0,0,0
200,2021****56,8.0,2022/11/18 11:31,学苑食堂重庆小面,2022-11-18,11:31,0,-2,2,0,1668742260.0,0,0,0,0
201,2021****56,2.1,2022/11/18 08:43,学苑食堂副食三组,2022-11-18,08:43,0,-2,2,0,1668732180.0,0,0,0,0
202,2021****56,13.92,2022/11/17 17:21,阳光副食二组,2022-11-17,17:21,0,-1,4,1,1668676860.0,0,0,0,0
203,2021****56,9.1,2022/11/17 11:57,学苑食堂副食三组,2022-11-17,11:57,0,-1,4,1,1668657420.0,0,0,0,0
204,2021****56,12.0,2022/11/16 17:04,美食林阿咪酱骨扒肉,2022-11-16,17:04,0,-5,2,1,1668589440.0,1,0,0,0
205,2021****56,16.0,2022/11/16 11:55,阳光广式猪脚饭,2022-11-16,11:55,0,-5,2,1,1668570900.0,1,0,0,0
206,2021****56,12.96,2022/11/15 17:15,阳光副食二组,2022-11-15,17:15,0,-6,2,1,1668503700.0,0,0,0,0
207,2021****56,5.4,2022/11/15 11:35,一区饺子园凉菜组,2022-11-15,11:35,0,-6,2,1,1668483300.0,0,0,0,0
208,2021****56,3.1,2022/11/15 08:26,学苑食堂副食三组,2022-11-15,08:26,0,-6,2,1,1668471960.0,0,0,0,0
209,2021****56,7.2,2022/11/14 18:04,一区饺子园凉菜组,2022-11-14,18:04,0,-6,2,1,1668420240.0,1,0,0,0
210,2021****56,7.0,2022/11/14 11:49,一区饺子园主食一组,2022-11-14,11:49,0,-6,2,1,1668397740.0,1,0,0,0
211,2021****56,5.0,2022/11/13 17:40,回味斋一餐厅副食一组,2022-11-13,17:40,1,-6,4,0,1668332400.0,-1,-1,-1,-1
212,2021****56,16.0,2022/11/12 17:45,阳光广式猪脚饭,2022-11-12,17:45,1,-2,6,0,1668246300.0,-1,-1,-1,-1
213,2021****56,8.0,2022/11/11 17:44,学苑食堂副食三组,2022-11-11,17:44,0,7,6,1,1668159840.0,0,0,0,0
214,2021****56,9.6,2022/11/11 12:09,阳光副食二组,2022-11-11,12:09,0,7,6,1,1668139740.0,0,0,0,0
215,2021****56,2.5,2022/11/11 08:00,百味佳副食一组,2022-11-11,08:00,0,7,6,1,1668124800.0,0,0,0,0
216,2021****56,10.9,2022/11/10 17:08,阳光副食二组,2022-11-10,17:08,0,-1,1,0,1668071280.0,1,0,0,0
217,2021****56,7.2,2022/11/10 11:17,一区饺子园凉菜组,2022-11-10,11:17,0,-1,1,0,1668050220.0,1,0,0,0
218,2021****56,2.25,2022/11/10 07:57,百味佳副食一组,2022-11-10,07:57,0,-1,1,0,1668038220.0,1,0,0,0
219,2021****56,12.4,2022/11/09 17:13,回味斋一餐厅副食一组,2022-11-09,17:13,0,2,0,1,1667985180.0,0,0,0,0
220,2021****56,12.1,2022/11/09 12:15,学苑食堂副食三组,2022-11-09,12:15,0,2,0,1,1667967300.0,0,0,0,0
221,2021****56,12.0,2022/11/08 17:18,阳光副食二组,2022-11-08,17:18,0,6,5,0,1667899080.0,0,0,0,0
222,2021****56,14.0,2022/11/08 11:34,阳光广式猪脚饭,2022-11-08,11:34,0,6,5,0,1667878440.0,0,0,0,0
223,2021****56,11.9,2022/11/08 08:42,百味佳副食一组,2022-11-08,08:42,0,6,5,0,1667868120.0,0,0,0,0
224,2021****56,7.85,2022/11/07 12:14,学苑食堂副食三组,2022-11-07,12:14,0,-1,4,0,1667794440.0,0,0,0,0
225,2021****56,12.0,2022/11/06 17:48,学苑食堂铁锅焖面,2022-11-06,17:48,1,1,1,0,1667728080.0,-1,-1,-1,-1
226,2021****56,7.2,2022/11/06 11:41,一区饺子园凉菜组,2022-11-06,11:41,1,1,1,0,1667706060.0,-1,-1,-1,-1
227,2021****56,3.1,2022/11/06 08:51,学苑食堂副食三组,2022-11-06,08:51,1,1,1,0,1667695860.0,-1,-1,-1,-1
228,2021****56,11.0,2022/11/05 17:23,美食林庆丰黄焖鸡扣碗饭,2022-11-05,17:23,1,-2,2,0,1667640180.0,-1,-1,-1,-1
229,2021****56,16.6,2022/11/05 12:29,民族餐厅旋转小火锅,2022-11-05,12:29,1,-2,2,0,1667622540.0,-1,-1,-1,-1
230,2021****56,3.1,2022/11/05 08:44,学苑食堂副食三组,2022-11-05,08:44,1,-2,2,0,1667609040.0,-1,-1,-1,-1
231,2021****56,9.0,2022/11/04 17:39,一区饺子园凉菜组,2022-11-04,17:39,0,-4,2,0,1667554740.0,0,0,0,0
232,2021****56,10.8,2022/11/04 11:39,阳光副食二组,2022-11-04,11:39,0,-4,2,0,1667533140.0,0,0,0,0
233,2021****56,3.1,2022/11/04 08:37,学苑食堂副食三组,2022-11-04,08:37,0,-4,2,0,1667522220.0,0,0,0,0
234,2021****56,5.4,2022/11/03 17:34,一区饺子园凉菜组,2022-11-03,17:34,0,-6,4,0,1667468040.0,0,0,0,0
235,2021****56,15.0,2022/11/03 11:55,学苑食堂香恋香拌砂锅,2022-11-03,11:55,0,-6,4,0,1667447700.0,0,0,0,0
236,2021****56,3.1,2022/11/03 07:52,学苑食堂副食三组,2022-11-03,07:52,0,-6,4,0,1667433120.0,0,0,0,0
237,2021****56,12.43,2022/11/02 17:04,阳光副食二组,2022-11-02,17:04,0,-4,3,0,1667379840.0,0,0,0,0
238,2021****56,12.0,2022/11/02 11:57,民族餐厅金家店,2022-11-02,11:57,0,-4,3,0,1667361420.0,0,0,0,0
239,2021****56,3.1,2022/11/02 07:55,学苑食堂副食三组,2022-11-02,07:55,0,-4,3,0,1667346900.0,0,0,0,0
240,2021****56,12.96,2022/11/01 17:10,阳光副食二组,2022-11-01,17:10,0,-1,4,0,1667293800.0,0,0,0,0
241,2021****56,13.0,2022/11/01 11:52,美食林庆丰黄焖鸡扣碗饭,2022-11-01,11:52,0,-1,4,0,1667274720.0,0,0,0,0
242,2021****56,2.1,2022/11/01 07:47,学苑食堂副食三组,2022-11-01,07:47,0,-1,4,0,1667260020.0,0,0,0,0
243,2021****56,14.16,2022/10/31 17:31,阳光副食二组,2022-10-31,17:31,0,5,5,0,1667208660.0,0,0,0,0
244,2021****56,15.8,2022/10/31 11:54,美食林酸辣粉烤肉拌饭,2022-10-31,11:54,0,5,5,0,1667188440.0,0,0,0,0
245,2021****56,3.1,2022/10/31 08:33,学苑食堂副食三组,2022-10-31,08:33,0,5,5,0,1667176380.0,0,0,0,0
246,2021****56,9.0,2022/10/30 17:26,民族餐厅山西饸饹面,2022-10-30,17:26,1,8,4,1,1667121960.0,-1,-1,-1,-1
247,2021****56,5.4,2022/10/30 11:35,一区饺子园凉菜组,2022-10-30,11:35,1,8,4,1,1667100900.0,-1,-1,-1,-1
248,2021****56,3.1,2022/10/30 08:47,学苑食堂副食三组,2022-10-30,08:47,1,8,4,1,1667090820.0,-1,-1,-1,-1
249,2021****56,28.2,2022/10/29 17:19,紫丁香餐吧机器人收银组,2022-10-29,17:19,1,-2,1,0,1667035140.0,-1,-1,-1,-1
250,2021****56,14.64,2022/10/29 11:37,阳光副食二组,2022-10-29,11:37,1,-2,1,0,1667014620.0,-1,-1,-1,-1
251,2021****56,34.8,2022/10/28 17:46,学苑食堂副食三组,2022-10-28,17:46,0,-2,1,0,1666950360.0,0,0,0,0
252,2021****56,11.4,2022/10/27 17:19,百味佳副食一组,2022-10-27,17:19,0,1,2,0,1666862340.0,0,0,0,0
253,2021****56,21.2,2022/10/27 11:55,紫丁香餐吧副食一组（中西套餐）,2022-10-27,11:55,0,1,2,0,1666842900.0,0,0,0,0
254,2021****56,7.2,2022/10/26 17:37,一区饺子园凉菜组,2022-10-26,17:37,0,4,6,0,1666777020.0,1,0,0,0
255,2021****56,5.0,2022/10/26 12:16,学苑食堂副食三组,2022-10-26,12:16,0,4,6,0,1666757760.0,1,0,0,0
256,2021****56,13.0,2022/10/25 17:34,民族餐厅金家店,2022-10-25,17:34,0,9,4,0,1666690440.0,0,0,0,0
257,2021****56,7.0,2022/10/25 12:06,学苑食堂副食三组,2022-10-25,12:06,0,9,4,0,1666670760.0,0,0,0,0
258,2021****56,2.5,2022/10/25 07:45,百味佳副食一组,2022-10-25,07:45,0,9,4,0,1666655100.0,0,0,0,0
259,2021****56,15.36,2022/10/24 17:19,阳光副食二组,2022-10-24,17:19,0,2,3,0,1666603140.0,1,0,0,0
260,2021****56,7.0,2022/10/24 12:11,学苑食堂副食三组,2022-10-24,12:11,0,2,3,0,1666584660.0,1,0,0,0
261,2021****56,12.24,2022/10/23 17:36,阳光副食二组,2022-10-23,17:36,1,4,2,0,1666517760.0,-1,-1,-1,-1
262,2021****56,31.0,2022/10/23 11:30,紫丁香餐吧机器人收银组,2022-10-23,11:30,1,4,2,0,1666495800.0,-1,-1,-1,-1
263,2021****56,17.28,2022/10/22 17:30,阳光副食二组,2022-10-22,17:30,1,1,2,0,1666431000.0,-1,-1,-1,-1
264,2021****56,26.0,2022/10/22 12:00,美食林酸辣粉烤肉拌饭,2022-10-22,12:00,1,1,2,0,1666411200.0,-1,-1,-1,-1
265,2021****56,10.85,2022/10/21 12:00,学苑食堂副食三组,2022-10-21,12:00,0,6,3,0,1666324800.0,0,0,0,0
266,2021****56,14.69,2022/10/20 17:04,阳光副食二组,2022-10-20,17:04,0,12,4,0,1666256640.0,0,0,0,0
267,2021****56,9.9,2022/10/20 11:56,回味斋一餐厅副食一组,2022-10-20,11:56,0,12,4,0,1666238160.0,0,0,0,0
268,2021****56,13.49,2022/10/19 17:35,阳光副食二组,2022-10-19,17:35,0,9,5,0,1666172100.0,0,0,0,0
269,2021****56,7.2,2022/10/19 12:25,一区饺子园凉菜组,2022-10-19,12:25,0,9,5,0,1666153500.0,0,0,0,0
270,2021****56,2.85,2022/10/19 07:31,学苑食堂副食三组,2022-10-19,07:31,0,9,5,0,1666135860.0,0,0,0,0
271,2021****56,13.68,2022/10/18 17:33,阳光副食二组,2022-10-18,17:33,0,2,2,0,1666085580.0,0,0,0,0
272,2021****56,9.85,2022/10/18 11:57,学苑食堂副食三组,2022-10-18,11:57,0,2,2,0,1666065420.0,0,0,0,0
273,2021****56,12.72,2022/10/17 17:19,阳光副食二组,2022-10-17,17:19,0,5,2,0,1665998340.0,1,0,0,0
274,2021****56,8.0,2022/10/17 11:57,学苑食堂副食三组,2022-10-17,11:57,0,5,2,0,1665979020.0,1,0,0,0
275,2021****56,15.41,2022/10/16 16:33,阳光副食二组,2022-10-16,16:33,1,7,4,0,1665909180.0,-1,-1,-1,-1
276,2021****56,18.5,2022/10/16 11:43,回味斋一餐厅副食一组,2022-10-16,11:43,1,7,4,0,1665891780.0,-1,-1,-1,-1
277,2021****56,16.32,2022/10/15 17:21,阳光副食二组,2022-10-15,17:21,1,10,2,0,1665825660.0,-1,-1,-1,-1
278,2021****56,12.0,2022/10/14 17:34,美食林陕西刀削面(罐罐面),2022-10-14,17:34,0,9,2,1,1665740040.0,0,0,0,0
279,2021****56,7.0,2022/10/14 11:54,学苑食堂副食三组,2022-10-14,11:54,0,9,2,1,1665719640.0,0,0,0,0
280,2021****56,13.2,2022/10/13 17:05,阳光副食二组,2022-10-13,17:05,0,9,2,0,1665651900.0,0,0,0,0
281,2021****56,15.8,2022/10/13 11:47,美食林酸辣粉烤肉拌饭,2022-10-13,11:47,0,9,2,0,1665632820.0,0,0,0,0
282,2021****56,7.4,2022/10/12 17:31,回味斋一餐厅副食一组,2022-10-12,17:31,0,11,3,0,1665567060.0,0,0,0,0
283,2021****56,7.2,2022/10/12 12:30,一区饺子园主食一组,2022-10-12,12:30,0,11,3,0,1665549000.0,0,0,0,0
284,2021****56,13.78,2022/10/11 17:23,阳光副食二组,2022-10-11,17:23,0,7,3,0,1665480180.0,0,0,0,0
285,2021****56,9.85,2022/10/11 12:00,学苑食堂副食三组,2022-10-11,12:00,0,7,3,0,1665460800.0,0,0,0,0
286,2021****56,14.4,2022/10/10 17:39,回味斋一餐厅副食一组,2022-10-10,17:39,0,7,4,0,1665394740.0,0,0,0,0
287,2021****56,15.0,2022/10/10 12:10,一区饺子园主食一组,2022-10-10,12:10,0,7,4,0,1665375000.0,0,0,0,0
288,2021****56,2.5,2022/10/10 07:37,百味佳展销组,2022-10-10,07:37,0,7,4,0,1665358620.0,0,0,0,0
289,2021****56,9.4,2022/10/09 17:07,回味斋一餐厅副食一组,2022-10-09,17:07,0,6,6,1,1665306420.0,0,0,0,0
290,2021****56,15.84,2022/10/08 16:40,阳光副食二组,2022-10-08,16:40,0,6,4,1,1665218400.0,0,0,0,0
291,2021****56,9.0,2022/10/08 12:00,学苑食堂副食三组,2022-10-08,12:00,0,6,4,1,1665201600.0,0,0,0,0
292,2021****56,9.9,2022/10/07 17:45,回味斋一餐厅副食一组,2022-10-07,17:45,1,3,1,0,1665135900.0,-1,-1,-1,-1
293,2021****56,13.68,2022/10/07 11:54,阳光副食二组,2022-10-07,11:54,1,3,1,0,1665114840.0,-1,-1,-1,-1
294,2021****56,3.6,2022/10/07 07:28,百味佳副食一组,2022-10-07,07:28,1,3,1,0,1665098880.0,-1,-1,-1,-1
295,2021****56,14.88,2022/10/06 17:26,阳光副食二组,2022-10-06,17:26,1,5,2,0,1665048360.0,-1,-1,-1,-1
296,2021****56,21.0,2022/10/06 11:57,回味斋一餐厅副食一组,2022-10-06,11:57,1,5,2,0,1665028620.0,-1,-1,-1,-1
297,2021****56,15.0,2022/10/05 12:26,一区饺子园主食一组,2022-10-05,12:26,1,5,2,0,1664943960.0,-1,-1,-1,-1
298,2021****56,3.3,2022/10/05 07:46,百味佳主食二组,2022-10-05,07:46,1,5,2,0,1664927160.0,-1,-1,-1,-1
299,2021****56,10.0,2022/10/04 17:12,民族餐厅金家店,2022-10-04,17:12,1,2,2,0,1664874720.0,-1,-1,-1,-1
300,2021****56,16.2,2022/10/04 12:02,回味斋一餐厅副食一组,2022-10-04,12:02,1,2,2,0,1664856120.0,-1,-1,-1,-1
301,2021****56,1.85,2022/10/04 07:28,学苑食堂副食三组,2022-10-04,07:28,1,2,2,0,1664839680.0,-1,-1,-1,-1
302,2021****56,29.59,2022/10/03 17:28,阳光副食二组,2022-10-03,17:28,1,5,1,0,1664789280.0,-1,-1,-1,-1
303,2021****56,17.0,2022/10/02 17:54,学苑食堂副食三组,2022-10-02,17:54,1,17,4,1,1664704440.0,-1,-1,-1,-1
304,2021****56,14.0,2022/10/01 17:07,民族餐厅金家店,2022-10-01,17:07,1,7,2,0,1664615220.0,-1,-1,-1,-1
305,2021****56,9.0,2022/09/30 12:01,学苑食堂副食三组,2022-09-30,12:01,0,16,7,1,1664510460.0,0,0,0,0
306,2021****56,9.0,2022/09/29 11:48,民族餐厅山西饸饹面,2022-09-29,11:48,0,20,3,0,1664423280.0,0,0,0,0
307,2021****56,5.0,2022/09/28 17:29,学苑食堂副食三组,2022-09-28,17:29,0,15,2,0,1664357340.0,0,0,0,0
308,2021****56,12.0,2022/09/28 12:24,一区饺子园主食一组,2022-09-28,12:24,0,15,2,0,1664339040.0,0,0,0,0
309,2021****56,12.0,2022/09/27 18:08,学苑食堂副食三组,2022-09-27,18:08,0,19,3,0,1664273280.0,0,0,0,0
310,2021****56,9.0,2022/09/27 12:03,民族餐厅山西饸饹面,2022-09-27,12:03,0,19,3,0,1664251380.0,0,0,0,0
311,2021****56,16.0,2022/09/26 17:21,阳光广式猪脚饭,2022-09-26,17:21,0,10,1,0,1664184060.0,0,0,0,0
312,2021****56,9.0,2022/09/26 11:42,学苑食堂副食三组,2022-09-26,11:42,0,10,1,0,1664163720.0,0,0,0,0
313,2021****56,12.48,2022/09/25 16:55,阳光副食二组,2022-09-25,16:55,1,19,4,0,1664096100.0,-1,-1,-1,-1
314,2021****56,17.0,2022/09/25 11:09,学苑食堂副食三组,2022-09-25,11:09,1,19,4,0,1664075340.0,-1,-1,-1,-1
315,2021****56,13.68,2022/09/24 11:31,锦绣自选,2022-09-24,11:31,1,9,1,0,1663990260.0,-1,-1,-1,-1
316,2021****56,19.0,2022/09/23 17:43,学苑食堂副食三组,2022-09-23,17:43,0,12,3,1,1663926180.0,0,0,0,0
317,2021****56,26.0,2022/09/21 17:02,民族二餐厅五谷鲜渔粉副食二组,2022-09-21,17:02,0,19,5,0,1663750920.0,0,0,0,1
318,2021****56,9.6,2022/09/21 12:20,一区饺子园凉菜组,2022-09-21,12:20,0,19,5,0,1663734000.0,0,0,0,1
319,2021****56,14.0,2022/09/20 18:09,民族餐厅金家店,2022-09-20,18:09,0,9,2,0,1663668540.0,0,0,0,0
320,2021****56,12.0,2022/09/19 11:34,百味佳副食一组,2022-09-19,11:34,0,7,1,0,1663558440.0,0,0,0,0
321,2021****56,5.0,2022/09/19 07:37,友来美好米线馄饨,2022-09-19,07:37,0,7,1,0,1663544220.0,0,0,0,0
322,2021****56,16.0,2022/09/18 17:46,学苑食堂副食三组,2022-09-18,17:46,1,16,3,0,1663494360.0,-1,-1,-1,-1
